0.0, 0.4956
3600.0, 0.5112
7200.0, 0.5088
10800.0, 0.4548
14400.0, 0.4572
18000.0, 0.4596
21600.0, 0.4452
25200.0, 0.528
28800.0, 0.7608
32400.0, 0.6324
36000.0, 0.5664
39600.0, 0.5784
43200.0, 0.6528
46800.0, 0.552
50400.0, 0.5712
54000.0, 0.6372
57600.0, 1.044
61200.0, 0.6816
64800.0, 0.876
68400.0, 0.6504
72000.0, 0.51
75600.0, 0.6444
79200.0, 0.5364
82800.0, 0.4812
