0.0, 0.4128
3600.0, 0.396
7200.0, 0.3924
10800.0, 0.378
14400.0, 0.3816
18000.0, 0.3936
21600.0, 0.3804
25200.0, 0.7488
28800.0, 0.6228
32400.0, 0.7836
36000.0, 0.5916
39600.0, 0.6564
43200.0, 0.3708
46800.0, 0.3432
50400.0, 0.4344
54000.0, 0.5472
57600.0, 0.5916
61200.0, 0.6888
64800.0, 0.6864
68400.0, 0.8388
72000.0, 0.6012
75600.0, 0.6168
79200.0, 0.5328
82800.0, 0.4584
