0.0, 0.5748
3600.0, 0.456
7200.0, 0.4512
10800.0, 0.4836
14400.0, 0.4968
18000.0, 0.4776
21600.0, 0.4032
25200.0, 0.3888
28800.0, 0.7368
32400.0, 0.6024
36000.0, 0.5796
39600.0, 0.5328
43200.0, 0.5016
46800.0, 0.396
50400.0, 0.3516
54000.0, 0.5724
57600.0, 0.7932
61200.0, 1.2168
64800.0, 1.3704
68400.0, 1.3092
72000.0, 1.8804
75600.0, 1.8408
79200.0, 1.4448
82800.0, 0.9552
