0.0, 0.4836
3600.0, 0.4176
7200.0, 0.4404
10800.0, 0.4044
14400.0, 0.3252
18000.0, 0.3276
21600.0, 0.3216
25200.0, 0.6972
28800.0, 0.5316
32400.0, 0.534
36000.0, 0.5148
39600.0, 0.594
43200.0, 0.3348
46800.0, 0.3228
50400.0, 0.498
54000.0, 0.5412
57600.0, 0.4524
61200.0, 0.3324
64800.0, 0.3156
68400.0, 1.5588
72000.0, 1.6992
75600.0, 1.3272
79200.0, 1.068
82800.0, 0.6912
